label,h1_x0,h1_y0,h1_x1,h1_y1,h1_x2,h1_y2,h1_x3,h1_y3,h1_x4,h1_y4,h1_x5,h1_y5,h1_x6,h1_y6,h1_x7,h1_y7,h1_x8,h1_y8,h1_x9,h1_y9,h1_x10,h1_y10,h1_x11,h1_y11,h1_x12,h1_y12,h1_x13,h1_y13,h1_x14,h1_y14,h1_x15,h1_y15,h1_x16,h1_y16,h1_x17,h1_y17,h1_x18,h1_y18,h1_x19,h1_y19,h1_x20,h1_y20,h2_x0,h2_y0,h2_x1,h2_y1,h2_x2,h2_y2,h2_x3,h2_y3,h2_x4,h2_y4,h2_x5,h2_y5,h2_x6,h2_y6,h2_x7,h2_y7,h2_x8,h2_y8,h2_x9,h2_y9,h2_x10,h2_y10,h2_x11,h2_y11,h2_x12,h2_y12,h2_x13,h2_y13,h2_x14,h2_y14,h2_x15,h2_y15,h2_x16,h2_y16,h2_x17,h2_y17,h2_x18,h2_y18,h2_x19,h2_y19,h2_x20,h2_y20
Mistake,0.3029411764705882,1.0,0.18382352941176472,0.694672131147541,0.11323529411764706,0.42213114754098363,0.06764705882352941,0.1721311475409836,0.0,0.0,0.3088235294117647,0.26434426229508196,0.45441176470588235,0.11885245901639344,0.4514705882352941,0.22540983606557377,0.40294117647058825,0.319672131147541,0.43676470588235294,0.33811475409836067,0.5558823529411765,0.18237704918032788,0.5338235294117647,0.2889344262295082,0.49117647058823527,0.38524590163934425,0.5514705882352942,0.4487704918032787,0.6544117647058824,0.2827868852459016,0.6264705882352941,0.3729508196721312,0.5808823529411765,0.45901639344262296,0.6411764705882353,0.5881147540983607,0.8088235294117647,0.4385245901639344,0.9191176470588235,0.375,1.0,0.29713114754098363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2833333333333333,1.0,0.16666666666666666,0.6979166666666666,0.1,0.41875,0.06060606060606061,0.16666666666666666,0.0,0.0,0.29848484848484846,0.27708333333333335,0.4409090909090909,0.13333333333333333,0.43333333333333335,0.2375,0.3803030303030303,0.33125,0.4257575757575758,0.35625,0.5484848484848485,0.20416666666666666,0.5287878787878788,0.3020833333333333,0.48333333333333334,0.39791666666666664,0.5409090909090909,0.46458333333333335,0.6454545454545455,0.30625,0.6212121212121212,0.39166666666666666,0.5742424242424242,0.475,0.6318181818181818,0.6020833333333333,0.8045454545454546,0.46875,0.9166666666666666,0.41041666666666665,1.0,0.33541666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2725880551301684,1.0,0.15926493108728942,0.6974789915966386,0.09647779479326186,0.4180672268907563,0.06278713629402756,0.16806722689075632,0.0,0.0,0.2986217457886677,0.2710084033613445,0.4349157733537519,0.14915966386554622,0.4349157733537519,0.25840336134453784,0.3874425727411945,0.35084033613445376,0.42572741194486985,0.3382352941176471,0.5421133231240429,0.20378151260504201,0.5237366003062787,0.3088235294117647,0.48238897396630936,0.40336134453781514,0.5405819295558959,0.4495798319327731,0.6447166921898928,0.29831932773109243,0.6186830015313936,0.38445378151260506,0.5712098009188361,0.4684873949579832,0.6278713629402757,0.5966386554621849,0.8024502297090352,0.46008403361344535,0.9157733537519143,0.40756302521008403,1.0,0.34243697478991597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2691131498470948,1.0,0.15749235474006115,0.689727463312369,0.09480122324159021,0.4088050314465409,0.05963302752293578,0.16142557651991615,0.0,0.0,0.2996941896024465,0.2578616352201258,0.44495412844036697,0.12578616352201258,0.44036697247706424,0.23270440251572327,0.38990825688073394,0.3228511530398323,0.42813455657492355,0.33752620545073375,0.5458715596330275,0.19916142557651992,0.5214067278287462,0.3018867924528302,0.47553516819571867,0.39622641509433965,0.5428134556574924,0.4528301886792453,0.6422018348623854,0.3081761006289308,0.6100917431192661,0.3941299790356394,0.5565749235474006,0.4779874213836478,0.6299694189602446,0.5974842767295597,0.8027522935779816,0.46540880503144655,0.9159021406727829,0.4129979035639413,1.0,0.3480083857442348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2668711656441718,1.0,0.1549079754601227,0.694560669456067,0.0950920245398773,0.41841004184100417,0.06595092024539877,0.16527196652719664,0.0,0.0,0.3006134969325153,0.2615062761506276,0.45245398773006135,0.12133891213389121,0.450920245398773,0.23430962343096234,0.4003067484662577,0.3263598326359833,0.42484662576687116,0.33472803347280333,0.5521472392638037,0.18828451882845187,0.5322085889570553,0.29497907949790797,0.4831288343558282,0.3912133891213389,0.5383435582822086,0.4497907949790795,0.6395705521472392,0.2907949790794979,0.6104294478527608,0.3786610878661088,0.5598159509202454,0.4602510460251046,0.6242331288343558,0.5983263598326359,0.7975460122699386,0.4707112970711297,0.9141104294478528,0.4225941422594142,1.0,0.3577405857740586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2770167427701674,1.0,0.1613394216133942,0.6940928270042194,0.1019786910197869,0.41561181434599154,0.0700152207001522,0.16033755274261605,0.0,0.0,0.3105022831050228,0.26371308016877637,0.4459665144596651,0.1160337552742616,0.4368340943683409,0.22362869198312235,0.3881278538812785,0.31223628691983124,0.4383561643835616,0.339662447257384,0.547945205479452,0.17932489451476794,0.5266362252663622,0.27848101265822783,0.4840182648401826,0.3755274261603376,0.5494672754946728,0.45358649789029537,0.6407914764079148,0.2848101265822785,0.6133942161339422,0.37341772151898733,0.5662100456621004,0.459915611814346,0.634703196347032,0.5928270042194093,0.802130898021309,0.46624472573839665,0.9147640791476408,0.41561181434599154,1.0,0.34810126582278483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2684049079754601,1.0,0.15337423312883436,0.697286012526096,0.09662576687116564,0.4196242171189979,0.06595092024539877,0.1649269311064718,0.0,0.0,0.30828220858895705,0.2797494780793319,0.4401840490797546,0.1315240083507307,0.4279141104294479,0.23173277661795408,0.3803680981595092,0.3173277661795407,0.4386503067484663,0.35908141962421714,0.5414110429447853,0.20041753653444677,0.5153374233128835,0.29018789144050106,0.47392638036809814,0.38413361169102295,0.549079754601227,0.4718162839248434,0.6365030674846626,0.3068893528183716,0.6042944785276073,0.3862212943632568,0.558282208588957,0.4697286012526096,0.6334355828220859,0.6096033402922756,0.8006134969325154,0.48643006263048016,0.9141104294478528,0.4342379958246347,1.0,0.3674321503131524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.25617283950617287,1.0,0.14506172839506173,0.6926315789473684,0.08950617283950617,0.4168421052631579,0.06481481481481481,0.16421052631578947,0.0,0.0,0.30246913580246915,0.2694736842105263,0.45524691358024694,0.13473684210526315,0.44753086419753085,0.24,0.39814814814814814,0.32421052631578945,0.43209876543209874,0.35157894736842105,0.5540123456790124,0.2,0.5262345679012346,0.30105263157894735,0.4799382716049383,0.3936842105263158,0.5432098765432098,0.4694736842105263,0.6419753086419753,0.3094736842105263,0.6064814814814815,0.3873684210526316,0.5540123456790124,0.4652631578947368,0.625,0.6147368421052631,0.7978395061728395,0.4926315789473684,0.9135802469135802,0.4463157894736842,1.0,0.38526315789473686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2573189522342065,1.0,0.14791987673343607,0.690677966101695,0.09090909090909091,0.413135593220339,0.06471494607087827,0.163135593220339,0.0,0.0,0.29738058551617874,0.2754237288135593,0.44838212634822805,0.13135593220338984,0.4422187981510015,0.2330508474576271,0.3913713405238829,0.3177966101694915,0.423728813559322,0.3580508474576271,0.5469953775038521,0.19491525423728814,0.522342064714946,0.2923728813559322,0.4761171032357473,0.3877118644067797,0.5331278890600925,0.4745762711864407,0.6348228043143297,0.3050847457627119,0.600924499229584,0.3834745762711864,0.5485362095531587,0.4639830508474576,0.6147919876733436,0.6186440677966102,0.7919876733436055,0.4936440677966102,0.9106317411402157,0.4470338983050847,1.0,0.3834745762711864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,0.2519201228878648,1.0,0.1490015360983103,0.6926315789473684,0.0967741935483871,0.40842105263157896,0.06758832565284179,0.16,0.0,0.0,0.2980030721966206,0.25473684210526315,0.47465437788018433,0.12,0.47619047619047616,0.22736842105263158,0.4270353302611367,0.31157894736842107,0.42089093701996927,0.3368421052631579,0.5591397849462365,0.1936842105263158,0.5360983102918587,0.30105263157894735,0.4869431643625192,0.3936842105263158,0.5299539170506913,0.4589473684210526,0.6359447004608295,0.30526315789473685,0.6036866359447005,0.3873684210526316,0.5468509984639017,0.4652631578947368,0.6129032258064516,0.608421052631579,0.7895545314900153,0.4842105263157895,0.9109062980030722,0.4378947368421053,1.0,0.37473684210526315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
