label,h1_x0,h1_y0,h1_x1,h1_y1,h1_x2,h1_y2,h1_x3,h1_y3,h1_x4,h1_y4,h1_x5,h1_y5,h1_x6,h1_y6,h1_x7,h1_y7,h1_x8,h1_y8,h1_x9,h1_y9,h1_x10,h1_y10,h1_x11,h1_y11,h1_x12,h1_y12,h1_x13,h1_y13,h1_x14,h1_y14,h1_x15,h1_y15,h1_x16,h1_y16,h1_x17,h1_y17,h1_x18,h1_y18,h1_x19,h1_y19,h1_x20,h1_y20,h2_x0,h2_y0,h2_x1,h2_y1,h2_x2,h2_y2,h2_x3,h2_y3,h2_x4,h2_y4,h2_x5,h2_y5,h2_x6,h2_y6,h2_x7,h2_y7,h2_x8,h2_y8,h2_x9,h2_y9,h2_x10,h2_y10,h2_x11,h2_y11,h2_x12,h2_y12,h2_x13,h2_y13,h2_x14,h2_y14,h2_x15,h2_y15,h2_x16,h2_y16,h2_x17,h2_y17,h2_x18,h2_y18,h2_x19,h2_y19,h2_x20,h2_y20
Hello,1.0,0.7699115044247787,0.8050314465408805,0.9557522123893806,0.5849056603773585,1.0,0.4276729559748428,0.9026548672566371,0.32075471698113206,0.7522123893805309,0.4088050314465409,0.6283185840707964,0.2138364779874214,0.48672566371681414,0.1069182389937107,0.3893805309734513,0.018867924528301886,0.2831858407079646,0.4528301886792453,0.4690265486725664,0.23270440251572327,0.30973451327433627,0.1069182389937107,0.21238938053097345,0.0,0.11504424778761062,0.5283018867924528,0.336283185840708,0.3270440251572327,0.18584070796460178,0.20125786163522014,0.09734513274336283,0.08176100628930817,0.017699115044247787,0.6477987421383647,0.22123893805309736,0.48427672955974843,0.10619469026548672,0.37735849056603776,0.04424778761061947,0.2641509433962264,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7807017543859649,0.8012820512820513,0.9649122807017544,0.5833333333333334,1.0,0.4230769230769231,0.9035087719298246,0.32051282051282054,0.7543859649122807,0.40384615384615385,0.6140350877192983,0.21794871794871795,0.4824561403508772,0.10897435897435898,0.38596491228070173,0.02564102564102564,0.2807017543859649,0.4423076923076923,0.45614035087719296,0.23076923076923078,0.30701754385964913,0.10897435897435898,0.20175438596491227,0.0,0.10526315789473684,0.5256410256410257,0.3333333333333333,0.3269230769230769,0.18421052631578946,0.20512820512820512,0.09649122807017543,0.08974358974358974,0.017543859649122806,0.6474358974358975,0.22807017543859648,0.4935897435897436,0.10526315789473684,0.38461538461538464,0.043859649122807015,0.27564102564102566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7807017543859649,0.7935483870967742,0.9649122807017544,0.5806451612903226,1.0,0.4258064516129032,0.9035087719298246,0.3161290322580645,0.7543859649122807,0.4064516129032258,0.6140350877192983,0.21935483870967742,0.47368421052631576,0.10967741935483871,0.37719298245614036,0.01935483870967742,0.2719298245614035,0.45161290322580644,0.45614035087719296,0.23870967741935484,0.30701754385964913,0.10967741935483871,0.20175438596491227,0.0,0.09649122807017543,0.535483870967742,0.3333333333333333,0.33548387096774196,0.18421052631578946,0.2064516129032258,0.09649122807017543,0.08387096774193549,0.017543859649122806,0.6516129032258065,0.22807017543859648,0.49032258064516127,0.10526315789473684,0.38064516129032255,0.043859649122807015,0.2709677419354839,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7807017543859649,0.7948717948717948,0.9649122807017544,0.5769230769230769,1.0,0.4230769230769231,0.9035087719298246,0.32051282051282054,0.7543859649122807,0.40384615384615385,0.6140350877192983,0.21794871794871795,0.47368421052631576,0.10897435897435898,0.37719298245614036,0.02564102564102564,0.2719298245614035,0.44871794871794873,0.45614035087719296,0.23717948717948717,0.30701754385964913,0.10897435897435898,0.20175438596491227,0.0,0.10526315789473684,0.532051282051282,0.3333333333333333,0.3333333333333333,0.18421052631578946,0.20512820512820512,0.09649122807017543,0.08974358974358974,0.017543859649122806,0.6538461538461539,0.22807017543859648,0.4935897435897436,0.10526315789473684,0.38461538461538464,0.043859649122807015,0.27564102564102566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7894736842105263,0.7948717948717948,0.9736842105263158,0.5769230769230769,1.0,0.4230769230769231,0.8947368421052632,0.32051282051282054,0.7456140350877193,0.40384615384615385,0.6140350877192983,0.21153846153846154,0.47368421052631576,0.10897435897435898,0.37719298245614036,0.02564102564102564,0.2719298245614035,0.44871794871794873,0.45614035087719296,0.23076923076923078,0.30701754385964913,0.10897435897435898,0.20175438596491227,0.0,0.10526315789473684,0.532051282051282,0.3333333333333333,0.3333333333333333,0.18421052631578946,0.20512820512820512,0.09649122807017543,0.08974358974358974,0.017543859649122806,0.6538461538461539,0.22807017543859648,0.4935897435897436,0.10526315789473684,0.391025641025641,0.043859649122807015,0.28205128205128205,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7913043478260869,0.8012820512820513,0.9652173913043478,0.5833333333333334,1.0,0.4230769230769231,0.9043478260869565,0.3141025641025641,0.7478260869565218,0.40384615384615385,0.6173913043478261,0.21153846153846154,0.4782608695652174,0.10897435897435898,0.3739130434782609,0.019230769230769232,0.2608695652173913,0.44871794871794873,0.4608695652173913,0.23076923076923078,0.3130434782608696,0.10897435897435898,0.20869565217391303,0.0,0.11304347826086956,0.532051282051282,0.3391304347826087,0.3333333333333333,0.19130434782608696,0.20512820512820512,0.10434782608695652,0.08974358974358974,0.02608695652173913,0.6538461538461539,0.23478260869565218,0.5,0.11304347826086956,0.391025641025641,0.05217391304347826,0.28205128205128205,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7913043478260869,0.7935483870967742,0.9652173913043478,0.5741935483870968,1.0,0.41935483870967744,0.8956521739130435,0.3096774193548387,0.7478260869565218,0.4064516129032258,0.6173913043478261,0.2129032258064516,0.4782608695652174,0.10967741935483871,0.3739130434782609,0.01935483870967742,0.26956521739130435,0.45161290322580644,0.4608695652173913,0.23870967741935484,0.30434782608695654,0.10967741935483871,0.2,0.0,0.09565217391304348,0.535483870967742,0.3391304347826087,0.33548387096774196,0.19130434782608696,0.2064516129032258,0.09565217391304348,0.09032258064516129,0.017391304347826087,0.6580645161290323,0.23478260869565218,0.5032258064516129,0.11304347826086956,0.4,0.05217391304347826,0.2903225806451613,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7913043478260869,0.8,0.9739130434782609,0.5741935483870968,1.0,0.41935483870967744,0.8956521739130435,0.3161290322580645,0.7478260869565218,0.4064516129032258,0.6173913043478261,0.2129032258064516,0.4782608695652174,0.10967741935483871,0.3739130434782609,0.01935483870967742,0.2608695652173913,0.45161290322580644,0.4608695652173913,0.23870967741935484,0.30434782608695654,0.10967741935483871,0.2,0.0,0.09565217391304348,0.535483870967742,0.3391304347826087,0.33548387096774196,0.19130434782608696,0.2129032258064516,0.09565217391304348,0.0967741935483871,0.008695652173913044,0.6645161290322581,0.24347826086956523,0.5096774193548387,0.12173913043478261,0.4,0.05217391304347826,0.2967741935483871,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.8,0.7870967741935484,0.9739130434782609,0.5612903225806452,1.0,0.4064516129032258,0.8956521739130435,0.3032258064516129,0.7391304347826086,0.4,0.6173913043478261,0.2129032258064516,0.4782608695652174,0.1032258064516129,0.3739130434782609,0.01935483870967742,0.26956521739130435,0.45161290322580644,0.4608695652173913,0.23225806451612904,0.30434782608695654,0.1032258064516129,0.2,0.0,0.09565217391304348,0.535483870967742,0.3391304347826087,0.32903225806451614,0.19130434782608696,0.2064516129032258,0.09565217391304348,0.08387096774193549,0.008695652173913044,0.6580645161290323,0.23478260869565218,0.5032258064516129,0.11304347826086956,0.4,0.05217391304347826,0.2903225806451613,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,0.7948717948717948,0.7961783439490446,0.9743589743589743,0.5732484076433121,1.0,0.4140127388535032,0.8974358974358975,0.31210191082802546,0.7435897435897436,0.39490445859872614,0.6153846153846154,0.21019108280254778,0.4700854700854701,0.10191082802547771,0.358974358974359,0.01910828025477707,0.2564102564102564,0.445859872611465,0.46153846153846156,0.2356687898089172,0.3076923076923077,0.10828025477707007,0.19658119658119658,0.0,0.09401709401709402,0.535031847133758,0.3418803418803419,0.3375796178343949,0.19658119658119658,0.21656050955414013,0.10256410256410256,0.09554140127388536,0.017094017094017096,0.6624203821656051,0.23931623931623933,0.5095541401273885,0.11965811965811966,0.4012738853503185,0.05128205128205128,0.29936305732484075,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
